Theatre Name,Venue Code,booking-url,Datetime,Session ID,Availability,Sold tickets,Total tickets,Show Gross
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76714&format=json,202301111020,76714,A,16,244,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76710&format=json,202301111215,76710,A,16,236,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76715&format=json,202301111320,76715,A,16,244,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76711&format=json,202301111515,76711,A,0,220,0.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76716&format=json,202301111620,76716,A,0,228,0.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76712&format=json,202301111815,76712,A,16,236,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76717&format=json,202301111920,76717,A,16,244,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76713&format=json,202301112115,76713,A,16,236,4720.0
INOX: Maheshwari,INMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INMH&ssid=76718&format=json,202301112220,76718,A,16,244,4720.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8745&format=json,202301111005,8745,A,8,164,2580.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8724&format=json,202301111040,8724,A,15,310,4645.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8715&format=json,202301111230,8715,A,8,142,2580.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8725&format=json,202301111340,8725,A,0,295,0.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8719&format=json,202301111530,8719,A,10,142,3280.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8726&format=json,202301111640,8726,A,0,295,0.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8717&format=json,202301111830,8717,A,8,142,2580.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8727&format=json,202301111940,8727,A,15,310,4645.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8718&format=json,202301112130,8718,A,0,134,0.0
"INOX: Sattva Necklace Mall, Kavadiguda",ISTN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ISTN&ssid=8728&format=json,202301112240,8728,A,4,295,1400.0
"Mahalaxmi Complex, Kothapeta: Hyderabad",JTMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTMH&ssid=4514&format=json,202301111115,4514,A,8,397,900.0
"Mahalaxmi Complex, Kothapeta: Hyderabad",JTMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTMH&ssid=4515&format=json,202301111430,4515,A,1,397,150.0
"Mahalaxmi Complex, Kothapeta: Hyderabad",JTMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTMH&ssid=4516&format=json,202301111815,4516,A,4,397,560.0
"Mahalaxmi Complex, Kothapeta: Hyderabad",JTMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTMH&ssid=4517&format=json,202301112130,4517,A,0,1170,0.0
"Miraj Cinemas: A2A Central Mall, Balanagar",MRAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRAA&ssid=16922&format=json,202301111010,16922,A,0,363,0.0
"Miraj Cinemas: A2A Central Mall, Balanagar",MRAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRAA&ssid=16923&format=json,202301111315,16923,A,2,363,590.0
"Miraj Cinemas: A2A Central Mall, Balanagar",MRAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRAA&ssid=16924&format=json,202301111620,16924,A,0,363,0.0
"Miraj Cinemas: A2A Central Mall, Balanagar",MRAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRAA&ssid=16925&format=json,202301111925,16925,A,1,363,350.0
"Miraj Cinemas: A2A Central Mall, Balanagar",MRAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRAA&ssid=16926&format=json,202301112230,16926,A,0,363,0.0
"Miraj Cinemas: CineTown, Miyapur",MMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMCA&ssid=5709&format=json,202301111030,5709,A,13,702,2875.0
"Miraj Cinemas: CineTown, Miyapur",MMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMCA&ssid=5710&format=json,202301111335,5710,A,10,702,2350.0
"Miraj Cinemas: CineTown, Miyapur",MMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMCA&ssid=5711&format=json,202301111640,5711,A,10,702,2350.0
"Miraj Cinemas: CineTown, Miyapur",MMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMCA&ssid=5712&format=json,202301111945,5712,A,18,702,3750.0
"Miraj Cinemas: CineTown, Miyapur",MMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMCA&ssid=5713&format=json,202301112250,5713,A,17,702,3575.0
"Miraj Cinemas: Geeta, Chandanagar",MRGT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRGT&ssid=10383&format=json,202301111045,10383,A,0,435,0.0
"Miraj Cinemas: Geeta, Chandanagar",MRGT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRGT&ssid=10384&format=json,202301111345,10384,A,0,435,0.0
"Miraj Cinemas: Geeta, Chandanagar",MRGT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRGT&ssid=10385&format=json,202301111645,10385,A,0,435,0.0
"Miraj Cinemas: Geeta, Chandanagar",MRGT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRGT&ssid=10386&format=json,202301111945,10386,A,0,435,0.0
"Miraj Cinemas: Geeta, Chandanagar",MRGT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRGT&ssid=10387&format=json,202301112245,10387,A,2,435,700.0
"Miraj Cinemas: Raghavendra, Hyderabad",MRRG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRRG&ssid=4932&format=json,202301111045,4932,A,0,660,0.0
"Miraj Cinemas: Raghavendra, Hyderabad",MRRG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRRG&ssid=4933&format=json,202301111340,4933,A,0,660,0.0
"Miraj Cinemas: Raghavendra, Hyderabad",MRRG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRRG&ssid=4934&format=json,202301111640,4934,A,0,660,0.0
"Miraj Cinemas: Raghavendra, Hyderabad",MRRG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRRG&ssid=4935&format=json,202301111940,4935,A,0,660,0.0
"Miraj Cinemas: Raghavendra, Hyderabad",MRRG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MRRG&ssid=4936&format=json,202301112230,4936,A,2,660,470.0
"Miraj Cinemas: Shalini Shivani, Hyderabad",MCSS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MCSS&ssid=44503&format=json,202301111000,44503,A,21,608,7350.0
"Miraj Cinemas: Shalini Shivani, Hyderabad",MCSS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MCSS&ssid=44504&format=json,202301111310,44504,A,21,608,7350.0
"Miraj Cinemas: Shalini Shivani, Hyderabad",MCSS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MCSS&ssid=44505&format=json,202301111620,44505,A,21,608,7350.0
"Miraj Cinemas: Shalini Shivani, Hyderabad",MCSS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MCSS&ssid=44506&format=json,202301111920,44506,A,21,608,7350.0
"Miraj Cinemas: Shalini Shivani, Hyderabad",MCSS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MCSS&ssid=44507&format=json,202301112230,44507,A,21,608,7350.0
"MovieMax: AMR, ECIL Secunderabad",MMAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMAH&ssid=1020&format=json,202301111015,1020,A,21,182,6195.0
"MovieMax: AMR, ECIL Secunderabad",MMAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMAH&ssid=1021&format=json,202301111315,1021,A,21,182,6195.0
"MovieMax: AMR, ECIL Secunderabad",MMAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMAH&ssid=1022&format=json,202301111615,1022,A,21,182,6195.0
"MovieMax: AMR, ECIL Secunderabad",MMAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMAH&ssid=1023&format=json,202301111915,1023,A,21,182,6195.0
"MovieMax: AMR, ECIL Secunderabad",MMAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MMAH&ssid=1024&format=json,202301112215,1024,A,21,182,6195.0
"Mukta A2 Cinemas, Ramakrishna: Abids",MUAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MUAA&ssid=9246&format=json,202301111130,9246,A,0,610,0.0
"Mukta A2 Cinemas, Ramakrishna: Abids",MUAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MUAA&ssid=9247&format=json,202301111430,9247,A,2,610,165.0
"Mukta A2 Cinemas, Ramakrishna: Abids",MUAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MUAA&ssid=9248&format=json,202301111800,9248,A,0,610,0.0
"Mukta A2 Cinemas, Ramakrishna: Abids",MUAA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MUAA&ssid=9249&format=json,202301112115,9249,A,3,610,420.0
Nartaki Theatre: Alwal,NTAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=NTAH&ssid=7248&format=json,202301111130,7248,A,84,723,8400.0
Nartaki Theatre: Alwal,NTAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=NTAH&ssid=7249&format=json,202301111430,7249,A,0,723,0.0
Nartaki Theatre: Alwal,NTAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=NTAH&ssid=7250&format=json,202301111830,7250,A,83,723,8300.0
Nartaki Theatre: Alwal,NTAH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=NTAH&ssid=7251&format=json,202301112130,7251,A,0,723,0.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38082&format=json,202301110945,38082,A,1,50,400.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38090&format=json,202301111030,38090,A,6,48,2400.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38095&format=json,202301111130,38095,A,2,58,800.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38091&format=json,202301111320,38091,A,2,48,800.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38096&format=json,202301111420,38096,A,0,58,0.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38087&format=json,202301111500,38087,A,0,39,0.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38097&format=json,202301111710,38097,A,0,58,0.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38103&format=json,202301111920,38103,A,9,34,3600.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38098&format=json,202301112000,38098,A,11,58,4400.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38094&format=json,202301112155,38094,A,6,48,2400.0
Platinum Movietime Cinema: Gachibowli SLN Terminus,MTHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MTHY&ssid=38099&format=json,202301112255,38099,A,0,58,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2891&format=json,202301111030,2891,A,0,372,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2886&format=json,202301111130,2886,A,0,357,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2887&format=json,202301111420,2887,A,0,357,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2892&format=json,202301111610,2892,A,0,372,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2888&format=json,202301111710,2888,A,0,357,0.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2889&format=json,202301112000,2889,A,4,357,1180.0
Platinum Movietime Cinemas: Ameerpet,MEPY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MEPY&ssid=2890&format=json,202301112255,2890,A,0,357,0.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200612&format=json,202301110900,200612,A,134,364,39530.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200641&format=json,202301111000,200641,A,7,390,2065.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200623&format=json,202301111145,200623,A,19,364,5605.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200624&format=json,202301111430,200624,A,28,364,8260.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200625&format=json,202301111715,200625,A,33,364,9735.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200628&format=json,202301112000,200628,A,40,364,11800.0
Prasads Multiplex: Hyderabad,PRHN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PRHN&ssid=200629&format=json,202301112240,200629,A,35,364,10325.0
"PVR ICON: Hitech, Madhapur, Hyderabad",PIHM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PIHM&ssid=34384&format=json,202301110950,34384,A,54,302,16645.0
"PVR ICON: Hitech, Madhapur, Hyderabad",PIHM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PIHM&ssid=34385&format=json,202301111300,34385,A,28,302,8480.0
"PVR ICON: Hitech, Madhapur, Hyderabad",PIHM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PIHM&ssid=34386&format=json,202301111610,34386,A,41,302,12810.0
"PVR ICON: Hitech, Madhapur, Hyderabad",PIHM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PIHM&ssid=34387&format=json,202301111920,34387,A,58,302,17825.0
"PVR ICON: Hitech, Madhapur, Hyderabad",PIHM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PIHM&ssid=34388&format=json,202301112230,34388,A,50,302,15465.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8223&format=json,202301110920,8223,A,68,172,20940.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8228&format=json,202301111020,8228,A,59,172,18285.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8224&format=json,202301111230,8224,A,34,172,10910.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8229&format=json,202301111330,8229,A,59,172,18285.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8225&format=json,202301111540,8225,A,35,172,11205.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8230&format=json,202301111640,8230,A,56,172,17400.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8226&format=json,202301111850,8226,A,65,172,20055.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8231&format=json,202301111950,8231,A,73,172,22415.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8227&format=json,202301112200,8227,A,68,172,20940.0
"PVR: Atrium Gachibowli, Hyderabad",PVAT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVAT&ssid=8232&format=json,202301112300,8232,A,54,172,16810.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111331&format=json,202301111020,111331,A,35,416,10325.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111332&format=json,202301111330,111332,A,29,416,8555.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111336&format=json,202301111450,111336,A,22,255,6490.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111333&format=json,202301111640,111333,A,27,416,7965.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111334&format=json,202301111950,111334,A,31,416,9145.0
"PVR: Central Mall, Panjagutta",PVHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVHY&ssid=111335&format=json,202301112300,111335,A,27,416,7965.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116917&format=json,202301110930,116917,A,40,161,11800.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116922&format=json,202301111020,116922,A,22,161,6490.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116923&format=json,202301111330,116923,A,18,161,5310.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116919&format=json,202301111540,116919,A,14,161,4130.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116924&format=json,202301111640,116924,A,23,161,6785.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116920&format=json,202301111850,116920,A,45,161,13275.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116925&format=json,202301111950,116925,A,49,161,14455.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116921&format=json,202301112200,116921,A,33,161,9735.0
"PVR: Inorbit, Cyberabad",CXCB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CXCB&ssid=116926&format=json,202301112300,116926,A,40,161,11800.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37327&format=json,202301110920,37327,A,22,150,6710.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37336&format=json,202301111020,37336,A,25,242,7705.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37328&format=json,202301111230,37328,A,16,150,4720.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37337&format=json,202301111330,37337,A,24,242,7355.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37329&format=json,202301111540,37329,A,21,150,6470.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37338&format=json,202301111640,37338,A,52,242,16110.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37330&format=json,202301111850,37330,A,26,150,8055.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37339&format=json,202301111950,37339,A,52,242,16110.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37331&format=json,202301112200,37331,A,20,150,6120.0
"PVR: Irrum Manzil, Hyderabad",PVIR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVIR&ssid=37340&format=json,202301112300,37340,A,52,242,16110.0
"PVR: Mallapur, Hyderabad",SMSE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SMSE&ssid=13593&format=json,202301111020,13593,A,19,201,5605.0
"PVR: Mallapur, Hyderabad",SMSE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SMSE&ssid=13594&format=json,202301111330,13594,A,16,201,4720.0
"PVR: Mallapur, Hyderabad",SMSE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SMSE&ssid=13595&format=json,202301111640,13595,A,17,201,5015.0
"PVR: Mallapur, Hyderabad",SMSE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SMSE&ssid=13596&format=json,202301111950,13596,A,20,201,5900.0
"PVR: Mallapur, Hyderabad",SMSE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SMSE&ssid=13597&format=json,202301112300,13597,A,15,201,4425.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27782&format=json,202301110920,27782,A,28,160,8260.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27787&format=json,202301111020,27787,A,21,187,6195.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27783&format=json,202301111230,27783,A,14,160,4130.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27788&format=json,202301111330,27788,A,26,187,7670.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27784&format=json,202301111540,27784,A,13,160,3835.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27789&format=json,202301111640,27789,A,16,187,4720.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27785&format=json,202301111850,27785,A,21,160,6195.0
"PVR: Musarambagh, Hyderabad",PVMU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PVMU&ssid=27790&format=json,202301111950,27790,A,19,187,5605.0
